Unq_ID,DataOrigin,TraitName,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValue,OLDTraitValue,TraitUnit,OLDTraitUnit,Time,OLDTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,39.47,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,0.25,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,4.56,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,5.83,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,7.35,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,9.13,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,10.65,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,11.41,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,12.93,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,14.2,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,15.21,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,18.25,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,25,20.03,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,30,4.2,,days,,,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Table 1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,35,2.3,,days,,,,,,,,7,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Table 1,as a function of ID188,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,10,0.34,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,10,55.07,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,10,57.78,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,10,63.9,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,10,68.61,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,10,75.68,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,10,77.38,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,10,84.8,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,10,87.49,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,0.34,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,17.33,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,20.26,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,21.72,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,28.23,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,31.76,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,31.76,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,38.06,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,46.25,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,15,55.78,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,20,1,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,20,8.28,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,20,12.42,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,20,18.45,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,20,32.38,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,25,0.34,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,25,5.33,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,25,8.54,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,25,9.09,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,25,10.47,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,25,12.64,,days,,,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,25,19.11,,days,,,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,30,0,,days,,,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,30,1.77,,days,,,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,30,3.41,,days,,,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,30,6.19,,days,,,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,30,8.83,,days,,,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,35,1,,days,,,,,,,,7,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,35,6.08,,days,,,,,,,,7,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
266,Natcha ,Longevity,,,,Time as a function of Survivorship,,20,35,9.73,,days,,,,,,,,7,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID 197,,,,,,,
191,Mordecai,Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of second required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,,15,0.000000209,0.01807,1/s,1/days,55.34,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
191,Mordecai,Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of second required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,,20,0.000000931,0.08045,1/s,1/days,12.43,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
191,Mordecai,Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of second required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,,27,0.000000988,0.08532,1/s,1/days,11.72,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
191,Mordecai,Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of second required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,,25,0.00000182,0.15723,1/s,1/days,6.36,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
191,Mordecai,Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of second required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,,30,0.00000169,0.14577,1/s,1/days,6.86,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
191,Mordecai,Development Rate,MDR,,,the rate at which a larval vector develops into an adult; the inverse of the number of second required for development from egg to adult,the rate at which a larval vector develops into an adult; the inverse of the number of days required for development from egg to adult,,34,0.00000188,0.1626,1/s,1/days,6.15,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
191,Mordecai,Juvenile Survivorship,pEA,,,,egg-adult survival probability,,15,0.03,0.0311,probability ,probability ,32.15,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
192,Mordecai,Juvenile Survivorship,pEA,,,,egg-adult survival probability,,20,0.92,0.918,probability ,probability ,1.09,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
192,Mordecai,Juvenile Survivorship,pEA,,,,egg-adult survival probability,,25,0.63,0.6258,probability ,probability ,1.6,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
192,Mordecai,Juvenile Survivorship,pEA,,,,egg-adult survival probability,,27,0.9,0.8976,probability ,probability ,1.11,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
192,Mordecai,Juvenile Survivorship,pEA,,,,egg-adult survival probability,,30,0.66,0.6634,probability ,probability ,1.51,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
192,Mordecai,Juvenile Survivorship,pEA,,,,egg-adult survival probability,,34,0.59,0.5914,probability ,probability ,1.69,,,,,,,Lab,,Aedes,aegypti,Rueda_et_al_1990_EntSocAm,,,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,23,23,13.179,53.11,eggs/female/days,eggs/female,4.03,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,first blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,27,23,12.077,48.67,eggs/female/days,eggs/female,4.03,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,first blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,31,23,9.677,39,eggs/female/days,eggs/female,4.03,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,first blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,23,23,14.383,57.53,eggs/female/days,eggs/female,4,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,second blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,27,23,11.643,46.57,eggs/female/days,eggs/female,4,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,second blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,31,23,7.438,29.75,eggs/female/days,eggs/female,4,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,second blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,23,23,14.157,50.54,eggs/female/days,eggs/female,3.57,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,third blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,27,23,15.176,54.18,eggs/female/days,eggs/female,3.57,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,third blood meal ,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,23,27,9.973,41.39,eggs/female/days,eggs/female,4.15,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,first blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,31,27,5.583,23.17,eggs/female/days,eggs/female,4.15,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,first blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,23,27,9.578,38.6,eggs/female/days,eggs/female,4.03,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,second blood meal,,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,23,31,1.35,5.79,eggs/female/days,eggs/female,4.29,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,"first blood meal, mother reared at 23 celcius",,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,31,31,1.1,4.719,eggs/female/days,eggs/female,4.29,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,"first blood meal, mother reared at 23 celcius",,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,23,31,0.951,3.803,eggs/female/days,eggs/female,4,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,"second blood meal,mother reaerd at 23 celcius",,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,23,31,10.465,36,eggs/female/days,eggs/female,3.44,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,"third bloodmeal,mother reared at 23 celcius",,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,23,31,5.2,22.31,eggs/female/days,eggs/female,4.29,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,"first blood meal, mother reared at 27 celcius",,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,31,31,3.331,14.29,eggs/female/days,eggs/female,4.29,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,"first blood meal, mother reared at 27 celcius",,,,,,,
193,Natcha,Egg/Female/Day,mean number of eggs,Egg,,,Mean number of eggs,27,31,7.043,28.17,eggs/female/days,eggs/female,4,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table3,"second blood meal,mother reaerd at 27 celcius",,,,,,,
193,Natcha ,Gonotrophic Cycle Length ,days in each gonotrophic cycle,,,,length in first gonotrophic cycle,,23,4.03,,days,,,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table5,,,,,,,,
194,Natcha ,Gonotrophic Cycle Length ,days in each gonotrophic cycle,,,,length in second gonotrophic cycle,,23,4,,days,,,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table5,,,,,,,,
194,Natcha ,Gonotrophic Cycle Length ,days in each gonotrophic cycle,,,,length in third gonotrophic cycle,,23,3.57,,days,,,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table5,,,,,,,,
194,Natcha ,Gonotrophic Cycle Length ,days in each gonotrophic cycle,,,,length in first gonotrophic cycle,,27,4.15,,days,,,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table5,,,,,,,,
194,Natcha ,Gonotrophic Cycle Length ,days in each gonotrophic cycle,,,,length in second gonotrophic cycle,,27,4.03,,days,,,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table5,,,,,,,,
194,Natcha ,Gonotrophic Cycle Length ,days in each gonotrophic cycle,,,,length in third gonotrophic cycle,,27,3.31,,days,,,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table5,,,,,,,,
194,Natcha ,Gonotrophic Cycle Length ,days in each gonotrophic cycle,,,,length in first gonotrophic cycle,,31,4.29,,days,,,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table5,only mother reared at 23 celcius survive ,,,,,,,
194,Natcha ,Gonotrophic Cycle Length ,days in each gonotrophic cycle,,,,length in second gonotrophic cycle,,31,4,,days,,,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table5,only mother reared at 23 celcius survive ,,,,,,,
194,Natcha ,Gonotrophic Cycle Length ,days in each gonotrophic cycle,,,,length in third gonotrophic cycle,,31,3.44,,days,,,,,,,,,Lab,Kenya,Anopheles,gambiae,Jucht_et_al_2015_Parasite&Vectors,Table5,only mother reared at 23 celcius survive ,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,0.94,,eggslfemale/days,,9.81,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,0.99,,eggslfemale/days,,11.72,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,1.81,,eggslfemale/days,,12.43,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,4.41,,eggslfemale/days,,13.18,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,5.96,,eggslfemale/days,,14.29,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,5.91,,eggslfemale/days,,15.2,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,5.52,,eggslfemale/days,,16.19,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,5.75,,eggslfemale/days,,17.41,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,6.57,,eggslfemale/days,,18.35,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,6.23,,eggslfemale/days,,19.49,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,6.08,,eggslfemale/days,,20.25,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,6.31,,eggslfemale/days,,21.4,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,6.12,,eggslfemale/days,,22.46,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,6.3,,eggslfemale/days,,23.31,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,bPeak,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,5.57,,eggslfemale/days,,24.28,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,5.07,,eggslfemale/days,,25.34,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,4.6,,eggslfemale/days,,26.25,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,3.95,,eggslfemale/days,,27.38,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,3.51,,eggslfemale/days,,28.28,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,2.83,,eggslfemale/days,,29.26,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,2.46,,eggslfemale/days,,30.4,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
195,Natcha,Egg/Female/Day,m(x),,,,,20,15,2.02,,eggslfemale/days,,31.61,,,,,,,Lab,Kenya,Acrythosiphon,pisum,Siddiqui_and_Barlow_1973,Fig.1,,,,,,,,
