Unq_ID,DataOrigin,Trait,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValueSI,OLDTraitValueSI,TraitUnitSI,OLDTraitUnit,TotalTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,
112,Mahmood and Crans,Juvenile Survivorship,Survivorship: 1st instar,Instar 1,,,,24,16,0.464,46.4,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
112,Mahmood and Crans,Juvenile Survivorship,Survivorship: 1st instar,Instar 1,,,,24,22,0.932,93.2,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
112,Mahmood and Crans,Juvenile Survivorship,Survivorship: 1st instar,Instar 1,,,,24,26,0.947,94.7,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
112,Mahmood and Crans,Juvenile Survivorship,Survivorship: 1st instar,Instar 1,,,,24,28,0.92,92,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
112,Mahmood and Crans,Juvenile Survivorship,Survivorship: 1st instar,Instar 1,,,,24,32,0.93,93,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
112,Mahmood and Crans,Juvenile Survivorship,Survivorship: 1st instar,Instar 2,,,,24,34,0,0,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
113,Mahmood and Crans,Juvenile Survivorship,Survivorship: 2nd instar,Instar 2,,,,24,10,0.543,54.3,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
113,Mahmood and Crans,Juvenile Survivorship,Survivorship: 2nd instar,Instar 2,,,,24,16,0.259,25.9,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
113,Mahmood and Crans,Juvenile Survivorship,Survivorship: 2nd instar,Instar 2,,,,24,22,0.852,85.2,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
113,Mahmood and Crans,Juvenile Survivorship,Survivorship: 2nd instar,Instar 2,,,,24,26,0.934,93.4,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
113,Mahmood and Crans,Juvenile Survivorship,Survivorship: 2nd instar,Instar 2,,,,24,28,0.876,87.6,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
113,Mahmood and Crans,Juvenile Survivorship,Survivorship: 2nd instar,Instar 3,,,,24,32,0.784,78.4,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
114,Mahmood and Crans,Juvenile Survivorship,Survivorship: 3rd instar,Instar 3,,,,24,10,0.451,45.1,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
114,Mahmood and Crans,Juvenile Survivorship,Survivorship: 3rd instar,Instar 3,,,,24,16,0.567,56.7,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
114,Mahmood and Crans,Juvenile Survivorship,Survivorship: 3rd instar,Instar 3,,,,24,22,0.811,81.1,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
114,Mahmood and Crans,Juvenile Survivorship,Survivorship: 3rd instar,Instar 3,,,,24,26,0.957,95.7,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
114,Mahmood and Crans,Juvenile Survivorship,Survivorship: 3rd instar,Instar 3,,,,24,28,0.89,89,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
114,Mahmood and Crans,Juvenile Survivorship,Survivorship: 3rd instar,Instar 4,,,,24,32,0.643,64.3,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
115,Mahmood and Crans,Juvenile Survivorship,Survivorship: 4th instar,Instar 4,,,,24,10,0.5,50,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
115,Mahmood and Crans,Juvenile Survivorship,Survivorship: 4th instar,Instar 4,,,,24,16,0.895,89.5,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
115,Mahmood and Crans,Juvenile Survivorship,Survivorship: 4th instar,Instar 4,,,,24,22,0.835,83.5,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
115,Mahmood and Crans,Juvenile Survivorship,Survivorship: 4th instar,Instar 4,,,,24,26,0.93,93,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
115,Mahmood and Crans,Juvenile Survivorship,Survivorship: 4th instar,Instar 4,,,,24,28,0.918,91.8,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
115,Mahmood and Crans,Juvenile Survivorship,Survivorship: 4th instar,Instar 4,,,,24,32,0.168,16.8,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
116,Mahmood and Crans,Juvenile Survivorship,Survivorship: Pupal,Pupal,,,,24,10,0.937,93.7,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
116,Mahmood and Crans,Juvenile Survivorship,Survivorship: Pupal,Pupal,,,,24,16,1,100,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
116,Mahmood and Crans,Juvenile Survivorship,Survivorship: Pupal,Pupal,,,,24,22,0.849,84.9,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
116,Mahmood and Crans,Juvenile Survivorship,Survivorship: Pupal,Pupal,,,,24,26,0.982,98.2,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
116,Mahmood and Crans,Juvenile Survivorship,Survivorship: Pupal,Pupal,,,,24,28,0.909,90.9,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
116,Mahmood and Crans,Juvenile Survivorship,Survivorship: Pupal,Pupal,,,,24,32,0.214,21.4,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
117,Mahmood and Crans,Juvenile Survivorship,Emergence,Instar 1-Pupal,,,,24,10,0.06,6,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
117,Mahmood and Crans,Juvenile Survivorship,Emergence,Instar 1-Pupal,,,,24,16,0.076,7.6,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
117,Mahmood and Crans,Juvenile Survivorship,Emergence,Instar 1-Pupal,,,,24,22,0.46,46,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
117,Mahmood and Crans,Juvenile Survivorship,Emergence,Instar 1-Pupal,,,,24,26,0.783,78.3,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
117,Mahmood and Crans,Juvenile Survivorship,Emergence,Instar 1-Pupal,,,,24,28,0.596,59.6,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
117,Mahmood and Crans,Juvenile Survivorship,Emergence,Instar 1-Pupal,,,,24,32,0.01,1,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
118,Kasap and Alten,Development Rate,Mean development time,Egg-Adult,,,,27,18,0.000000047,246.43,1/s,day,21291552,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
118,Kasap and Alten,Development Rate,Mean development time,Egg-Adult,,,,27,20,1.05E-07,110.64,1/s,day,9559296,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
118,Kasap and Alten,Development Rate,Mean development time,Egg-Adult,,,,27,25,2.73E-07,42.43,1/s,day,3665952,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
118,Kasap and Alten,Development Rate,Mean development time,Egg-Adult,,,,27,28,2.63E-07,44.08,1/s,day,3808512,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
118,Kasap and Alten,Development Rate,Mean development time,Egg-Adult,,,,27,32,0.000000415,27.89,1/s,day,2409696,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
119,Kasap and Alten,Preovipostion Period,Preovipostion Period,,,,,27,18,1123200,13,s,day,1123200,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
119,Kasap and Alten,Preovipostion Period,Preovipostion Period,,,,,27,20,714528,8.27,s,day,714528,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
119,Kasap and Alten,Preovipostion Period,Preovipostion Period,,,,,27,25,546912,6.33,s,day,546912,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
119,Kasap and Alten,Preovipostion Period,Preovipostion Period,,,,,27,28,663552,7.68,s,day,663552,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
119,Kasap and Alten,Preovipostion Period,Preovipostion Period,,,,,27,32,345600,4,s,day,345600,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
120,Kasap and Alten,Egg/Female/Second,Egg/Female,,,,,27,18,2.49E-06,2.8,Offsprings/female/second,Offspring per female,,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,13,1123200,2.49E-06,
120,Kasap and Alten,Egg/Female/Second,Egg/Female,,,,,27,20,3.11E-05,22.24,Offsprings/female/second,Offspring per female,,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,8.27,714528,3.11E-05,
120,Kasap and Alten,Egg/Female/Second,Egg/Female,,,,,27,25,3.71E-05,20.28,Offsprings/female/second,Offspring per female,,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,6.33,546912,3.71E-05,
120,Kasap and Alten,Egg/Female/Second,Egg/Female,,,,,27,28,6.64E-05,44.08,Offsprings/female/second,Offspring per female,,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,7.68,663552,6.64E-05,
120,Kasap and Alten,Egg/Female/Second,Egg/Female,,,,,27,32,1.04E-05,3.6,Offsprings/female/second,Offspring per female,,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,4,345600,1.04E-05,
121,Kasap and Alten,Longevity,Longevity,,Female,,,27,15,1645056,19.04,s,day,1645056,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
121,Kasap and Alten,Longevity,Longevity,,Female,,,27,18,1005696,11.64,s,day,1005696,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
121,Kasap and Alten,Longevity,Longevity,,Female,,,27,20,857088,9.92,s,day,857088,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
121,Kasap and Alten,Longevity,Longevity,,Female,,,27,25,667008,7.72,s,day,667008,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
121,Kasap and Alten,Longevity,Longevity,,Female,,,27,28,870912,10.08,s,day,870912,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
121,Kasap and Alten,Longevity,Longevity,,Female,,,27,32,497664,5.76,s,day,497664,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
122,Kasap and Alten,Longevity,Longevity,,Male,,,27,15,1541376,17.84,s,day,1541376,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
122,Kasap and Alten,Longevity,Longevity,,Male,,,27,18,1292544,14.96,s,day,1292544,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
122,Kasap and Alten,Longevity,Longevity,,Male,,,27,20,864000,10,s,day,864000,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
122,Kasap and Alten,Longevity,Longevity,,Male,,,27,25,667008,7.72,s,day,667008,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
122,Kasap and Alten,Longevity,Longevity,,Male,,,27,28,950400,11,s,day,950400,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
122,Kasap and Alten,Longevity,Longevity,,Male,,,27,32,535680,6.2,s,day,535680,,,,5,6,Lab,"Sanliurfa province, Turkey",Phlebotomus,papatasi,Kasap and Alten,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,16,0,N/A,1/s,day,0,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,18,4.97E-07,23.3,1/s,day,4.97E-07,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,20,5.67E-07,20.4,1/s,day,5.67E-07,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,22,6.61E-07,17.5,1/s,day,6.61E-07,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,24,8.57E-07,13.5,1/s,day,8.57E-07,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,26,1.01E-06,11.5,1/s,day,1.01E-06,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,28,0.000001181,9.8,1/s,day,0.000001181,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,30,1.16E-06,10,1/s,day,1.16E-06,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,32,1.13E-06,10.2,1/s,day,1.13E-06,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
123,Bayoh and Lindsay,Development Rate,Time to adult,Egg-Adult,,,,26,34,0,N/A,1/s,day,0,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,16,0,0,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,18,0.42,42,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,20,0.7,70,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,22,0.76,76,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,24,0.787,78.7,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,26,0.727,72.7,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,28,0.66,66,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,30,0.273,27.3,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,32,0.347,34.7,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
124,Bayoh and Lindsay,Juvenile Survivorship,Percentage adults produced,Egg-Adult,,,,26,34,0,0,probability,Percentage,,,,,,,Lab,"Lagos, Nigeria",Anopheles,gambiae,Bayoh and Lindsay,,,,,
125,Alto and Juliano,Longevity,Adult mortality rate,,,,,,22,9931034.483,0.0087,s,1/days,9931034.483,,,,,,Lab,midwestern USA,Aedes,albopictus,Alto and Juliano,,,,,
125,Alto and Juliano,Longevity,Adult mortality rate,,,,,,24,7578947.368,0.0114,s,1/days,7578947.368,,,,,,Lab,midwestern USA,Aedes,albopictus,Alto and Juliano,,,,,
125,Alto and Juliano,Longevity,Adult mortality rate,,,,,,26,6967741.935,0.0124,s,1/days,6967741.935,,,,,,Lab,midwestern USA,Aedes,albopictus,Alto and Juliano,,,,,
126,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,19.5,0,N/A,1/s,day,#VALUE!,,,,,,Lab,,Glossina,morsitans,,,,,,
126,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,22,2.74E-07,42.2,1/s,day,3646080,,,,,,Lab,,Glossina,morsitans,,,,,,
126,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,23,0.000000303,38.2,1/s,day,3300480,,,,,,Lab,,Glossina,morsitans,,,,,,
126,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,26,4.08E-07,28.4,1/s,day,2453760,,,,,,Lab,,Glossina,morsitans,,,,,,
126,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,28.3,0.000000501,23.1,1/s,day,1995840,,,,,,Lab,,Glossina,morsitans,,,,,,
127,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,19.5,0,N/A,1/s,day,#VALUE!,,,,,,Lab,,Glossina,morsitans,,,,,,
127,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,22,2.95E-07,39.2,1/s,day,3386880,,,,,,Lab,,Glossina,morsitans,,,,,,
127,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,23,0.000000326,35.5,1/s,day,3067200,,,,,,Lab,,Glossina,morsitans,,,,,,
127,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,26,4.40E-07,26.3,1/s,day,2272320,,,,,,Lab,,Glossina,morsitans,,,,,,
127,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,28.3,5.36E-07,21.6,1/s,day,1866240,,,,,,Lab,,Glossina,morsitans,,,,,,
128,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,19.5,1.86E-07,62.3,1/s,day,5382720,,,,,,Lab,,Glossina,pallidipes,,,,,,
128,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,22,2.67E-07,43.4,1/s,day,3749760,,,,,,Lab,,Glossina,pallidipes,,,,,,
128,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,23,2.97E-07,39,1/s,day,3369600,,,,,,Lab,,Glossina,pallidipes,,,,,,
128,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,26,4.03E-07,28.7,1/s,day,2479680,,,,,,Lab,,Glossina,pallidipes,,,,,,
128,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,28.3,4.80E-07,24.1,1/s,day,2082240,,,,,,Lab,,Glossina,pallidipes,,,,,,
129,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,19.5,1.96E-07,59.2,1/s,day,5114880,,,,,,Lab,,Glossina,pallidipes,,,,,,
129,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,22,0.000000283,40.9,1/s,day,3533760,,,,,,Lab,,Glossina,pallidipes,,,,,,
129,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,23,3.20E-07,36.2,1/s,day,3127680,,,,,,Lab,,Glossina,pallidipes,,,,,,
129,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,26,4.32E-07,26.8,1/s,day,2315520,,,,,,Lab,,Glossina,pallidipes,,,,,,
129,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,28.3,5.14E-07,22.5,1/s,day,1944000,,,,,,Lab,,Glossina,pallidipes,,,,,,
130,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,19.5,1.79E-07,64.5,1/s,day,5572800,,,,,,Lab,,Glossina,fuscipes,,,,,,
130,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,22,2.58E-07,44.8,1/s,day,3870720,,,,,,Lab,,Glossina,fuscipes,,,,,,
130,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,23,0.000000293,39.5,1/s,day,3412800,,,,,,Lab,,Glossina,fuscipes,,,,,,
130,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,26,3.92E-07,29.5,1/s,day,2548800,,,,,,Lab,,Glossina,fuscipes,,,,,,
130,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,28.3,4.59E-07,25.2,1/s,day,2177280,,,,,,Lab,,Glossina,fuscipes,,,,,,
131,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,19.5,1.90E-07,60.8,1/s,day,5253120,,,,,,Lab,,Glossina,fuscipes,,,,,,
131,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,22,2.76E-07,41.9,1/s,day,3620160,,,,,,Lab,,Glossina,fuscipes,,,,,,
131,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,23,3.13E-07,37,1/s,day,3196800,,,,,,Lab,,Glossina,fuscipes,,,,,,
131,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,26,4.19E-07,27.6,1/s,day,2384640,,,,,,Lab,,Glossina,fuscipes,,,,,,
131,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,28.3,4.90E-07,23.6,1/s,day,2039040,,,,,,Lab,,Glossina,fuscipes,,,,,,
132,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,19.5,1.57E-07,73.5,1/s,day,6350400,,,,,,Lab,,Glossina,brevipalpis,,,,,,
132,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,22,2.32E-07,49.8,1/s,day,4302720,,,,,,Lab,,Glossina,brevipalpis,,,,,,
132,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,23,2.65E-07,43.6,1/s,day,3767040,,,,,,Lab,,Glossina,brevipalpis,,,,,,
132,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,26,3.59E-07,32.2,1/s,day,2782080,,,,,,Lab,,Glossina,brevipalpis,,,,,,
132,Harley,Development Rate,Duration pupal period,Pupal,Male,,,,28.3,4.30E-07,26.9,1/s,day,2324160,,,,,,Lab,,Glossina,brevipalpis,,,,,,
133,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,19.5,0.000000168,68.9,1/s,day,5952960,,,,,,Lab,,Glossina,brevipalpis,,,,,,
133,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,22,2.47E-07,46.8,1/s,day,4043520,,,,,,Lab,,Glossina,brevipalpis,,,,,,
133,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,23,2.80E-07,41.3,1/s,day,3568320,,,,,,Lab,,Glossina,brevipalpis,,,,,,
133,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,26,3.88E-07,29.8,1/s,day,2574720,,,,,,Lab,,Glossina,brevipalpis,,,,,,
133,Harley,Development Rate,Duration pupal period,Pupal,Female,,,,28.3,4.54E-07,25.5,1/s,day,2203200,,,,,,Lab,,Glossina,brevipalpis,,,,,,
134,Kierans and Fay,Age at First Reproduction,Initial ovipostion,,,,,,32.22,1036800,12,s,day,1036800,,,,,,Lab,,Aedes,aegypti,Kierans and Fay,,,,,
134,Kierans and Fay,Age at First Reproduction,Initial ovipostion,,,,,,26.666,1123200,13,s,day,1123200,,,,,,Lab,,Aedes,aegypti,Kierans and Fay,,,,,
134,Kierans and Fay,Age at First Reproduction,Initial ovipostion,,,,,,21.111,1382400,16,s,day,1382400,,,,,,Lab,,Aedes,aegypti,Kierans and Fay,,,,,
134,Kierans and Fay,Age at First Reproduction,Initial ovipostion,,,,,,15.555,3888000,45,s,day,3888000,,,,,,Lab,,Aedes,aegypti,Kierans and Fay,,,,,
135,Mead and Connor,Development Rate,Developmental time,Egg-Adult,,,,,9.44,0,N/A,1/s,day,#VALUE!,,,,,,Lab,,Culex,pipiens,Mead and Connor,,,,,
135,Mead and Connor,Development Rate,Developmental time,Egg-Adult,,,,,17.777,8.09E-07,14.3,1/s,day,1235520,,,,,,Lab,,Culex,pipiens,Mead and Connor,,,,,
135,Mead and Connor,Development Rate,Developmental time,Egg-Adult,,,,,19.444,7.42E-07,15.6,1/s,day,1347840,,,,,,Lab,,Culex,pipiens,Mead and Connor,,,,,
135,Mead and Connor,Development Rate,Developmental time,Egg-Adult,,,,,22.777,0.000001181,9.8,1/s,day,846720,,,,,,Lab,,Culex,pipiens,Mead and Connor,,,,,
135,Mead and Connor,Development Rate,Developmental time,Egg-Adult,,,,,25.555,1.32E-06,8.8,1/s,day,760320,,,,,,Lab,,Culex,pipiens,Mead and Connor,,,,,
135,Mead and Connor,Development Rate,Developmental time,Egg-Adult,,,,,30.555,1.90E-06,6.1,1/s,day,527040,,,,,,Lab,,Culex,pipiens,Mead and Connor,,,,,
135,Mead and Connor,Development Rate,Developmental time,Egg-Adult,,,,,32.22,1.24E-06,9.3,1/s,day,803520,,,,,,Lab,,Culex,pipiens,Mead and Connor,,,,,
