Unq_ID,DataOrigin,TraitName,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValue,OLDTraitValueSI,TraitUnit,OLDTraitUnit,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,49.85,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,0.97,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,1.81,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,2.86,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,4.43,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,7.88,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,8.72,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,9.86,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,11.01,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,11.74,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,12.82,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,13.8,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,15.11,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,15.8,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,17.06,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,18.1,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,19.01,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,20.17,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,21.14,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,21.97,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,23.01,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,23.97,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,25.08,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,26.34,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,27.24,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,28.14,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,28.9,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,30.01,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,31.06,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,32.04,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,33.15,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,34.2,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,35.16,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,0.7,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,2.68,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,4.87,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,6.54,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,7.69,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,8.73,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,10.92,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,11.76,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,13.63,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,14.88,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,15.61,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,16.87,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,17.7,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,18.84,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,19.99,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,20.93,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,21.76,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,22.91,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,23.84,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,24.88,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,25.92,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,26.85,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,27.78,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,28.82,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,29.75,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,31,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,31.72,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,32.66,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,17,33.81,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 3 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,1.14,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,2.29,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,3.12,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,4.37,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,6.24,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,8.74,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,10.09,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,11.23,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,12.17,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,13.21,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,15.29,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,16.23,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,17.06,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,18.2,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,19.04,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,19.97,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,20.8,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,21.95,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,22.99,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,23.92,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,25.17,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,26,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,26.94,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,28.19,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,29.13,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,16,30.06,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID 220, Experiment 4 average temperature",,,,,,,
